Date,return,h_t,conditional_sd,lambda_t,n_hat,xi_t,jump_prob_list
2016-11-18 00:00:00+08:00,0.0015030292578954798,5.4773602188458826e-05,0.007400919009721619,0.5292896516093103,0.2959746736893158,-0.2333149779199945,0.24886116341360598
2016-11-21 00:00:00+08:00,0.003581229789263415,5.3905996055819327e-05,0.00734207028404246,0.4190919875894724,0.20547456309037315,-0.21361742449909926,0.1795259909439797
2016-11-22 00:00:00+08:00,0.010154920150108488,5.315658276145304e-05,0.007290856106209547,0.32229165847045377,0.17776291348590956,-0.1445287449845442,0.1598461755888465
2016-11-23 00:00:00+08:00,0.004897547032177198,5.3331355108388836e-05,0.007302831992343028,0.2597277677803056,0.12024236537092932,-0.1394854024093763,0.11061023215395527
2016-11-24 00:00:00+08:00,-0.002849940824223582,5.270356066697236e-05,0.007259721803690026,0.20210629253823062,0.1252401108102325,-0.07686618172799811,0.11698537727102487
2016-11-25 00:00:00+08:00,0.0007601887600989446,5.195356291274215e-05,0.007207881999085595,0.17418960281583434,0.08370691511718273,-0.09048268769865161,0.07910683410373986
2016-11-28 00:00:00+08:00,0.006873319653967949,5.1126027175264715e-05,0.007150246651358589,0.14159423623577863,0.06789790432107358,-0.07369633191470505,0.06484627508801655
2016-11-29 00:00:00+08:00,-0.00324248614971569,5.0774140128873835e-05,0.007125597527848021,0.11771679601147947,0.07080098011345415,-0.04691581589802532,0.0680524720516481
2016-11-30 00:00:00+08:00,0.005243859396074486,5.0087787593623806e-05,0.007077272609814024,0.10650956633699066,0.04802578370488677,-0.05848378263210389,0.04640552781040286
2016-12-01 00:00:00+08:00,0.0024665006409906438,4.9557838339816593e-05,0.007039732831565172,0.09077682721243413,0.03969977017628454,-0.05107705703614959,0.038559726287892615
2016-12-02 00:00:00+08:00,-0.00802476254871242,4.882712256716733e-05,0.006987640701064082,0.0789501966187825,0.0837149770059202,0.004764780387137707,0.08133257725476095
2016-12-05 00:00:00+08:00,-0.003142224696941819,4.8754915203818845e-05,0.006982471998069083,0.09187184069419545,0.053300935779759286,-0.03857090491443616,0.05168854979139936
2016-12-06 00:00:00+08:00,0.009788510658874715,4.810065015648188e-05,0.006935463225804162,0.08542294074282389,0.051745252090951335,-0.03367768865187255,0.050279672323835456
2016-12-07 00:00:00+08:00,0.0014175867494126673,4.8299077322609456e-05,0.006949753759854334,0.08138092413893853,0.03577029728112506,-0.045610626857813474,0.03484706469296783
2016-12-08 00:00:00+08:00,0.012014344696424711,4.755459985734451e-05,0.006895984328385942,0.07233961074724407,0.05801512330034575,-0.01432448744689832,0.05656419657582501
2016-12-09 00:00:00+08:00,0.0017922929975740102,4.825754526255552e-05,0.006946765093376594,0.07727018076565426,0.033629507422862595,-0.04364067334279166,0.032805847340358074
2016-12-12 00:00:00+08:00,-0.00456066281775251,4.752488028448697e-05,0.006893829145292692,0.06926452503230512,0.04552694032223697,-0.023737584710068156,0.04446640708400251
2016-12-13 00:00:00+08:00,0.003437876692482164,4.701305491780554e-05,0.006856606662030828,0.0702464920974673,0.02996216521513097,-0.04028432688233634,0.029295989560264135
2016-12-14 00:00:00+08:00,-0.001452763497753648,4.638726125797412e-05,0.0068108194263226595,0.06400623555704986,0.03134226814326464,-0.032663967413785217,0.030694442526391752
2016-12-15 00:00:00+08:00,-0.0008724427039145062,4.569193535564395e-05,0.006759581004444281,0.06134687939634659,0.02874480209770127,-0.03260207729864532,0.02817857516116573
2016-12-16 00:00:00+08:00,-0.003592784377338091,4.4993861107283306e-05,0.006707746350845663,0.05883145007463437,0.034224019508478795,-0.024607430566155573,0.03355837044555465
2016-12-19 00:00:00+08:00,-0.00942154954870103,4.444559405026658e-05,0.006666752886545786,0.05989532870512186,0.08393425277318867,0.024038924068066805,0.08206413557294345
2016-12-20 00:00:00+08:00,0.00033436779119623496,4.471597651803753e-05,0.006687000562138269,0.08201814949545076,0.03624975058810338,-0.04576839890734738,0.03530653895168023
2016-12-21 00:00:00+08:00,-0.004136301419359404,4.402541845144859e-05,0.0066351652919462815,0.07288033177764776,0.045390761488692394,-0.027489570288955364,0.044291229156049106
2016-12-22 00:00:00+08:00,-0.009333673548143835,4.3541505848207996e-05,0.006598598779150615,0.07207527517775504,0.10154756039410985,0.02947228521635481,0.09883593480782638
2016-12-23 00:00:00+08:00,-0.004408376031510167,4.381199029175026e-05,0.006619062644495084,0.09601921377270245,0.06298860497543361,-0.03303060879726884,0.06097428279817485
2016-12-26 00:00:00+08:00,0.00350763090862232,4.3357335228826765e-05,0.006584628708501852,0.09179145141411865,0.03821822997531571,-0.05357322143880294,0.03711612362861294
2016-12-27 00:00:00+08:00,-0.00013892859703495944,4.2807084265507805e-05,0.0065427123019056715,0.07883716363484544,0.034956485029144696,-0.043880678605700746,0.034081561607478994
2016-12-28 00:00:00+08:00,0.010063171478254179,4.215436254145279e-05,0.006492639104513109,0.07065839424611446,0.046964765449033455,-0.023693628797081007,0.045854371173203234
2016-12-29 00:00:00+08:00,-0.005264182639484621,4.252334452673696e-05,0.006520992602873964,0.07159806859484166,0.05132399733808587,-0.020274071256755795,0.05008207333847192
2016-12-30 00:00:00+08:00,0.010910356314465873,4.218266862338932e-05,0.006494818598189584,0.07397998906802625,0.05503413945151043,-0.01894584961651582,0.05365292891371365
2017-01-03 00:00:00+08:00,0.0020921415091061267,4.2731829027361714e-05,0.006536958698612201,0.07683331239865365,0.03171996075432495,-0.045113351644328704,0.030952905448391577
2017-01-04 00:00:00+08:00,0.0015172642993253225,4.2117076221836965e-05,0.006489767039103712,0.06820795094342934,0.028172240697352233,-0.040035710246077105,0.02756641227654555
2017-01-05 00:00:00+08:00,0.0076352593424580725,4.149496121042773e-05,0.006441658265573216,0.062165304013782,0.03182898515501376,-0.030336318858768238,0.031187587381261594
2017-01-06 00:00:00+08:00,0.0015034512443438605,4.144111767635269e-05,0.006437477586473812,0.06059686974047289,0.024801662621593078,-0.03579520711887981,0.02432767673083025
2017-01-09 00:00:00+08:00,-0.003184656739676598,4.0831714244014765e-05,0.0063899698155793164,0.056729082783886206,0.030940736558285786,-0.02578834622560042,0.03036695669571443
2017-01-10 00:00:00+08:00,0.0007724918888767317,4.033383035838404e-05,0.0063508920915399,0.05737316193597633,0.023640227042498376,-0.03373293489347795,0.023211878705300726
2017-01-11 00:00:00+08:00,-0.0004171530073335621,3.973146515540774e-05,0.006303290026280541,0.05454203544461296,0.023507336550510734,-0.031034698894102226,0.02310003576770092
2017-01-12 00:00:00+08:00,0.006871404219523848,3.914098091978632e-05,0.006256275323208396,0.05300620664483767,0.02551592250129019,-0.02749028414354748,0.02508056128063274
2017-01-13 00:00:00+08:00,-0.0033370211277123853,3.90209259229155e-05,0.006246673188419216,0.053075775886088736,0.029063669443065054,-0.024012106443023682,0.02855956459178688
2017-01-16 00:00:00+08:00,-0.009265699771562523,3.856898703879877e-05,0.006210393468919564,0.05465132965877222,0.08192107456323099,0.027269744904458763,0.08027258099288537
2017-01-17 00:00:00+08:00,0.006671414966848886,3.8922412817505024e-05,0.0062387829596408486,0.07840674011859114,0.03672942795314273,-0.041677312165448406,0.035810030010143046
2017-01-18 00:00:00+08:00,-0.0013436266627027931,3.877931621324141e-05,0.0062273040887081636,0.07120287540067435,0.03268784341139763,-0.03851503198927672,0.031945552284563083
2017-01-19 00:00:00+08:00,-0.0025562191860253993,3.8227740812661566e-05,0.006182858627905183,0.06568814403910124,0.033289337454302584,-0.032398806584798656,0.03258333441417227
2017-01-20 00:00:00+08:00,0.0014305797501643974,3.774049827942967e-05,0.006143329576005968,0.06306978685035915,0.024900367977981164,-0.038169418872377986,0.0244074698957798
2017-01-23 00:00:00+08:00,0.009873436080890396,3.72008267831109e-05,0.006099248050629757,0.05806305358992003,0.04064964197571709,-0.017413411614202942,0.03985855579148656
2017-01-24 00:00:00+08:00,0.0025328974902090865,3.762729862874594e-05,0.006134109440558258,0.06228196752285214,0.0243160145089375,-0.03796595301391464,0.023841228069494735
